id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
168,Female,26,1,8.0,0,< 1 Year,Yes,89282.0,152.0,101,0
771,Female,31,1,28.0,1,1-2 Year,No,34827.0,124.0,71,0
561,Female,23,1,44.0,1,< 1 Year,No,28978.0,152.0,242,0
36,Male,41,1,36.0,1,1-2 Year,No,30039.0,124.0,88,0
202,Female,41,1,28.0,0,1-2 Year,Yes,22561.0,124.0,207,1
92,Female,26,1,30.0,1,< 1 Year,No,31791.0,152.0,189,0
62,Female,20,1,50.0,0,< 1 Year,Yes,36615.0,160.0,218,0
3,Male,47,1,28.0,0,> 2 Years,Yes,38294.0,26.0,27,1
312,Female,59,1,39.0,0,1-2 Year,Yes,44630.0,124.0,200,0
421,Female,26,1,8.0,1,< 1 Year,No,22650.0,152.0,181,0
271,Male,62,1,8.0,0,1-2 Year,Yes,47272.0,26.0,194,0
159,Female,23,1,47.0,0,< 1 Year,Yes,28737.0,152.0,18,0
211,Female,48,1,28.0,1,1-2 Year,No,35945.0,124.0,24,0
697,Female,31,1,8.0,1,< 1 Year,No,41106.0,152.0,37,0
765,Male,59,1,28.0,0,1-2 Year,Yes,2630.0,156.0,245,0
72,Female,27,1,11.0,0,< 1 Year,Yes,34587.0,26.0,63,0
81,Male,54,1,26.0,0,1-2 Year,Yes,35493.0,22.0,74,0
136,Female,43,1,41.0,0,1-2 Year,Yes,2630.0,26.0,19,1
8,Female,56,1,28.0,0,1-2 Year,Yes,32031.0,26.0,72,1
85,Male,69,1,28.0,0,1-2 Year,Yes,29802.0,122.0,158,0
52,Male,22,1,16.0,0,< 1 Year,Yes,30673.0,152.0,216,0
662,Female,34,1,29.0,0,1-2 Year,Yes,30045.0,26.0,119,1
876,Female,22,1,32.0,1,< 1 Year,No,35727.0,152.0,116,0
531,Female,21,1,7.0,1,< 1 Year,No,2630.0,152.0,74,0
464,Male,70,1,28.0,0,> 2 Years,Yes,51565.0,122.0,115,0
629,Female,24,1,3.0,1,< 1 Year,No,28239.0,152.0,67,0
899,Male,24,1,28.0,0,1-2 Year,Yes,50974.0,124.0,266,0
487,Male,79,1,45.0,0,1-2 Year,Yes,21882.0,124.0,78,0
119,Female,23,1,29.0,1,< 1 Year,No,37983.0,152.0,23,0
791,Male,20,1,8.0,1,< 1 Year,No,44400.0,160.0,275,0
244,Male,49,1,28.0,0,1-2 Year,Yes,45558.0,26.0,49,0
603,Female,38,1,28.0,0,1-2 Year,Yes,26103.0,154.0,121,0
706,Female,35,1,46.0,0,1-2 Year,Yes,29036.0,124.0,227,1
625,Female,45,1,37.0,0,1-2 Year,Yes,35692.0,152.0,235,0
510,Female,31,1,18.0,1,< 1 Year,No,44945.0,152.0,201,0
416,Female,24,1,43.0,0,< 1 Year,Yes,29981.0,152.0,185,0
582,Female,23,1,8.0,1,< 1 Year,No,48251.0,152.0,202,0
527,Male,33,1,46.0,1,1-2 Year,No,27599.0,124.0,10,0
61,Male,49,1,8.0,0,1-2 Year,Yes,2630.0,156.0,30,0
99,Female,21,1,2.0,0,< 1 Year,Yes,34274.0,152.0,79,0
291,Female,25,1,47.0,1,< 1 Year,No,2630.0,160.0,299,0
346,Male,42,1,38.0,0,1-2 Year,Yes,34193.0,156.0,116,1
10,Female,32,1,6.0,1,< 1 Year,No,28771.0,152.0,80,0
418,Male,29,1,46.0,0,< 1 Year,Yes,2630.0,152.0,118,0
146,Male,23,1,28.0,0,< 1 Year,Yes,56589.0,152.0,144,0
666,Female,45,1,35.0,1,1-2 Year,No,52448.0,26.0,105,0
700,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,122.0,235,0
630,Female,27,1,15.0,0,< 1 Year,No,28171.0,152.0,213,0
724,Female,76,1,29.0,1,1-2 Year,No,48834.0,26.0,54,0
43,Male,27,1,41.0,0,< 1 Year,No,21078.0,152.0,251,0
475,Male,40,1,28.0,0,1-2 Year,Yes,37142.0,124.0,286,0
307,Female,28,1,41.0,1,< 1 Year,No,37948.0,152.0,211,0
754,Male,61,1,3.0,0,1-2 Year,Yes,27238.0,30.0,206,0
278,Male,55,1,28.0,0,> 2 Years,Yes,41246.0,26.0,285,0
147,Female,27,1,30.0,1,< 1 Year,No,33780.0,152.0,246,0
460,Male,40,1,8.0,1,1-2 Year,No,31839.0,152.0,165,0
877,Male,50,1,28.0,1,1-2 Year,No,45072.0,26.0,65,0
572,Female,21,1,47.0,0,< 1 Year,Yes,57982.0,160.0,89,0
795,Male,71,1,16.0,0,1-2 Year,Yes,2630.0,26.0,134,0
489,Male,72,1,8.0,1,1-2 Year,No,36462.0,26.0,61,0
943,Female,42,1,28.0,0,1-2 Year,Yes,43878.0,26.0,59,0
635,Male,21,1,4.0,0,< 1 Year,Yes,22577.0,152.0,204,0
513,Female,38,1,45.0,0,1-2 Year,Yes,2630.0,156.0,253,0
676,Female,48,1,28.0,1,1-2 Year,No,45148.0,124.0,240,0
617,Male,46,1,28.0,0,> 2 Years,Yes,64819.0,124.0,82,1
215,Male,44,1,2.0,0,1-2 Year,No,34618.0,26.0,265,0
556,Female,21,1,13.0,1,< 1 Year,No,24731.0,160.0,283,0
807,Female,67,1,29.0,0,1-2 Year,Yes,45459.0,124.0,267,1
948,Female,22,1,37.0,0,< 1 Year,Yes,30266.0,160.0,88,0
683,Female,76,1,28.0,1,1-2 Year,No,37753.0,124.0,38,0
246,Female,21,1,11.0,0,< 1 Year,Yes,35555.0,152.0,242,1
24,Male,44,1,28.0,0,1-2 Year,Yes,41852.0,163.0,60,0
102,Male,24,1,3.0,1,< 1 Year,No,28139.0,152.0,52,0
549,Male,22,1,46.0,1,< 1 Year,No,26647.0,160.0,95,0
880,Male,63,1,28.0,1,1-2 Year,Yes,65387.0,26.0,146,0
742,Male,29,1,18.0,1,< 1 Year,No,36528.0,152.0,270,0
969,Female,25,1,12.0,1,< 1 Year,No,23262.0,152.0,69,0
819,Female,23,1,39.0,1,< 1 Year,No,50821.0,152.0,201,0
667,Female,22,1,47.0,1,< 1 Year,No,24233.0,152.0,231,0
973,Male,32,1,8.0,1,< 1 Year,No,30505.0,152.0,181,0
707,Female,24,1,11.0,1,< 1 Year,No,32803.0,152.0,239,0
501,Male,23,1,21.0,0,< 1 Year,Yes,33870.0,152.0,258,0
338,Male,23,1,18.0,1,< 1 Year,No,35970.0,26.0,16,0
798,Female,27,1,25.0,1,< 1 Year,No,29214.0,152.0,46,0
867,Male,21,1,46.0,1,< 1 Year,No,35733.0,160.0,93,0
562,Male,36,1,28.0,1,1-2 Year,No,44579.0,26.0,104,0
942,Male,35,1,8.0,1,1-2 Year,No,37449.0,124.0,70,0
939,Female,43,1,16.0,1,1-2 Year,No,34518.0,152.0,219,0
627,Male,44,1,23.0,0,1-2 Year,Yes,42609.0,124.0,83,0
823,Female,46,1,28.0,0,1-2 Year,Yes,30184.0,124.0,110,0
619,Male,46,1,28.0,0,> 2 Years,Yes,42534.0,124.0,168,0
471,Female,74,1,28.0,0,> 2 Years,Yes,30128.0,26.0,164,1
482,Female,33,1,7.0,0,1-2 Year,No,2630.0,26.0,103,0
810,Female,24,1,8.0,1,< 1 Year,No,58326.0,152.0,96,0
458,Male,46,1,33.0,0,1-2 Year,Yes,30866.0,124.0,77,0
330,Female,52,1,45.0,0,1-2 Year,Yes,23918.0,26.0,265,0
84,Female,39,1,5.0,0,1-2 Year,Yes,31760.0,26.0,141,0
165,Female,48,1,36.0,1,1-2 Year,No,2630.0,124.0,189,0
228,Male,29,1,28.0,1,< 1 Year,No,44742.0,152.0,85,0
456,Male,49,1,8.0,0,1-2 Year,Yes,41648.0,124.0,98,0
191,Female,28,1,8.0,1,< 1 Year,No,37731.0,152.0,30,0
950,Female,46,1,26.0,0,1-2 Year,Yes,2630.0,157.0,142,1
417,Male,41,1,21.0,0,1-2 Year,Yes,29440.0,157.0,87,1
614,Male,72,1,28.0,0,1-2 Year,Yes,45683.0,26.0,270,0
785,Female,37,1,33.0,0,1-2 Year,No,41890.0,124.0,167,0
21,Male,65,1,28.0,0,1-2 Year,Yes,41184.0,124.0,116,0
303,Female,35,1,28.0,0,1-2 Year,Yes,41662.0,150.0,223,0
726,Female,21,1,15.0,0,< 1 Year,Yes,31946.0,152.0,216,0
33,Female,48,1,28.0,0,1-2 Year,Yes,36951.0,122.0,149,0
756,Female,49,1,8.0,0,> 2 Years,Yes,40190.0,124.0,209,0
123,Male,37,1,13.0,0,1-2 Year,Yes,30440.0,124.0,293,0
841,Male,21,1,8.0,0,< 1 Year,Yes,66657.0,152.0,59,0
39,Male,45,1,8.0,0,1-2 Year,Yes,42297.0,124.0,264,0
186,Male,52,1,0.0,1,1-2 Year,No,2630.0,26.0,134,0
227,Male,37,1,8.0,1,1-2 Year,No,29099.0,152.0,194,0
42,Female,54,1,28.0,0,1-2 Year,No,38560.0,122.0,184,0
837,Female,29,1,33.0,1,< 1 Year,No,52537.0,152.0,291,0
774,Female,21,1,3.0,1,< 1 Year,No,31286.0,152.0,286,0
476,Male,59,1,8.0,1,1-2 Year,No,34424.0,26.0,134,0
254,Male,36,1,28.0,1,1-2 Year,No,47682.0,124.0,121,0
15,Male,71,1,28.0,1,1-2 Year,No,46818.0,30.0,58,0
886,Female,25,1,34.0,0,< 1 Year,Yes,2630.0,152.0,46,0
753,Male,24,1,7.0,0,< 1 Year,No,32560.0,152.0,291,0
964,Male,33,1,15.0,1,< 1 Year,No,35268.0,152.0,268,0
914,Female,25,1,35.0,1,< 1 Year,No,31745.0,152.0,242,0
640,Male,23,1,35.0,1,< 1 Year,No,34056.0,152.0,233,0
175,Male,24,1,35.0,1,< 1 Year,No,23540.0,152.0,98,0
669,Male,45,1,33.0,0,1-2 Year,Yes,23958.0,26.0,35,1
715,Male,47,1,26.0,0,1-2 Year,Yes,28871.0,26.0,60,1
179,Male,46,1,28.0,0,1-2 Year,Yes,60478.0,26.0,128,1
868,Male,31,1,28.0,1,< 1 Year,No,24002.0,152.0,261,0
559,Female,27,1,28.0,1,< 1 Year,No,52455.0,152.0,21,0
781,Male,45,1,28.0,1,1-2 Year,No,36212.0,124.0,82,0
439,Female,24,1,46.0,1,< 1 Year,No,25784.0,152.0,128,0
743,Male,23,1,28.0,1,< 1 Year,No,42463.0,152.0,160,0
264,Male,22,1,36.0,1,< 1 Year,No,2630.0,152.0,60,0
365,Female,44,1,41.0,0,1-2 Year,Yes,30875.0,124.0,173,0
355,Male,57,1,28.0,0,1-2 Year,Yes,19618.0,122.0,96,1
801,Male,26,1,14.0,1,< 1 Year,No,24354.0,151.0,171,0
637,Male,24,1,28.0,1,< 1 Year,No,55467.0,152.0,84,0
339,Male,36,1,8.0,0,1-2 Year,Yes,30941.0,26.0,249,0
519,Male,49,1,28.0,0,1-2 Year,Yes,31733.0,26.0,265,0
230,Female,64,1,28.0,1,1-2 Year,Yes,41697.0,26.0,287,0
374,Male,44,1,46.0,1,1-2 Year,No,50696.0,26.0,193,0
606,Male,38,1,28.0,0,1-2 Year,Yes,52970.0,124.0,106,0
87,Female,54,1,47.0,0,> 2 Years,Yes,32873.0,26.0,248,0
161,Male,20,1,3.0,1,< 1 Year,No,41914.0,160.0,206,0
233,Male,53,1,0.0,0,1-2 Year,Yes,2630.0,26.0,69,0
512,Male,29,1,7.0,1,< 1 Year,No,2630.0,152.0,59,0
919,Male,32,1,28.0,0,1-2 Year,Yes,2630.0,124.0,227,1
609,Female,43,1,28.0,1,1-2 Year,No,2630.0,124.0,248,0
878,Male,30,1,28.0,1,1-2 Year,Yes,2630.0,157.0,127,0
483,Female,25,1,2.0,1,< 1 Year,No,28342.0,152.0,113,0
267,Male,48,1,28.0,0,1-2 Year,Yes,42028.0,26.0,77,0
930,Female,31,1,12.0,0,1-2 Year,Yes,2630.0,26.0,186,0
508,Female,25,1,28.0,1,< 1 Year,No,74371.0,152.0,295,0
520,Female,24,1,30.0,0,< 1 Year,No,39055.0,152.0,127,0
467,Male,70,1,8.0,0,1-2 Year,Yes,46177.0,26.0,249,0
563,Male,50,1,28.0,0,> 2 Years,Yes,38269.0,29.0,244,0
997,Male,31,1,28.0,1,< 1 Year,No,38881.0,152.0,120,0
196,Male,55,1,30.0,1,1-2 Year,No,29215.0,26.0,226,0
454,Male,63,1,28.0,0,1-2 Year,Yes,44879.0,124.0,85,0
722,Male,39,1,18.0,0,1-2 Year,Yes,43177.0,124.0,12,0
237,Female,48,1,33.0,0,1-2 Year,Yes,44724.0,154.0,132,0
69,Male,63,1,28.0,1,1-2 Year,No,61739.0,124.0,79,0
954,Female,23,1,28.0,0,< 1 Year,Yes,65093.0,152.0,240,0
664,Female,21,1,46.0,1,< 1 Year,No,41238.0,152.0,195,0
101,Male,52,1,28.0,1,1-2 Year,No,36033.0,26.0,92,0
184,Male,59,1,41.0,1,1-2 Year,No,28821.0,26.0,29,0
299,Female,49,1,31.0,0,1-2 Year,Yes,2630.0,124.0,32,1
900,Male,24,1,6.0,1,< 1 Year,Yes,29526.0,152.0,32,0
530,Male,38,1,48.0,0,1-2 Year,Yes,2630.0,124.0,67,0
998,Male,31,1,41.0,0,< 1 Year,Yes,18987.0,152.0,100,1
769,Female,44,1,41.0,0,1-2 Year,Yes,41968.0,124.0,222,0
702,Male,76,1,3.0,1,1-2 Year,No,28290.0,26.0,146,0
766,Female,23,1,33.0,1,< 1 Year,No,22900.0,152.0,24,0
686,Male,46,1,28.0,0,1-2 Year,Yes,31663.0,26.0,235,0
143,Male,25,1,28.0,1,< 1 Year,No,36202.0,152.0,193,0
944,Female,25,1,36.0,0,< 1 Year,Yes,29430.0,152.0,271,0
698,Male,42,1,8.0,1,1-2 Year,No,2630.0,26.0,193,0
222,Male,40,1,20.0,0,1-2 Year,Yes,2630.0,26.0,204,0
828,Female,33,1,13.0,0,1-2 Year,No,38411.0,124.0,176,0
236,Male,23,1,39.0,0,< 1 Year,Yes,29575.0,152.0,281,1
920,Male,42,1,8.0,1,1-2 Year,No,28725.0,26.0,284,0
538,Female,57,1,41.0,1,1-2 Year,No,24564.0,152.0,220,0
573,Female,46,1,28.0,0,1-2 Year,Yes,51568.0,11.0,216,0
888,Male,54,1,28.0,0,1-2 Year,Yes,36574.0,26.0,66,0
721,Male,24,1,10.0,1,< 1 Year,No,31953.0,152.0,83,0
386,Female,22,1,28.0,1,< 1 Year,No,38452.0,26.0,51,0
537,Male,46,1,11.0,1,1-2 Year,No,36581.0,152.0,115,0
86,Female,21,1,17.0,0,< 1 Year,Yes,27756.0,160.0,243,0
107,Female,23,1,41.0,1,< 1 Year,No,36674.0,152.0,158,0
58,Male,54,1,28.0,0,1-2 Year,Yes,25205.0,26.0,283,1
242,Male,27,1,3.0,1,< 1 Year,No,27181.0,152.0,125,0
953,Male,45,1,46.0,0,1-2 Year,Yes,13895.0,124.0,113,0
105,Male,29,1,41.0,1,< 1 Year,Yes,43046.0,163.0,222,0
301,Male,21,1,29.0,1,< 1 Year,No,43798.0,152.0,258,0
745,Male,29,1,4.0,1,< 1 Year,No,23080.0,152.0,103,0
385,Male,26,1,8.0,1,< 1 Year,No,54203.0,152.0,81,0
298,Male,60,1,8.0,0,1-2 Year,Yes,2630.0,124.0,21,0
874,Female,65,1,30.0,1,1-2 Year,Yes,2630.0,157.0,125,0
144,Female,32,1,46.0,0,1-2 Year,Yes,27320.0,156.0,204,0
818,Female,59,1,8.0,0,1-2 Year,Yes,80682.0,124.0,280,0
719,Male,36,1,8.0,0,1-2 Year,Yes,32752.0,156.0,287,1
772,Male,48,1,8.0,1,1-2 Year,No,39109.0,78.0,51,0
115,Female,28,1,30.0,1,< 1 Year,No,32830.0,152.0,275,0
31,Female,26,1,8.0,0,< 1 Year,No,2630.0,160.0,136,0
28,Male,26,1,6.0,1,< 1 Year,No,19135.0,152.0,57,0
68,Male,60,1,28.0,0,1-2 Year,Yes,66338.0,124.0,73,0
583,Male,56,1,6.0,1,1-2 Year,Yes,20472.0,26.0,288,0
106,Female,44,1,28.0,0,1-2 Year,Yes,50521.0,26.0,22,1
509,Female,22,1,28.0,1,< 1 Year,No,58936.0,152.0,274,0
177,Male,25,1,28.0,1,< 1 Year,No,101021.0,152.0,49,0
916,Female,31,1,29.0,1,< 1 Year,No,25259.0,152.0,42,0
831,Male,56,1,28.0,1,1-2 Year,No,48462.0,124.0,22,0
110,Male,45,1,35.0,0,1-2 Year,Yes,2630.0,124.0,275,0
279,Female,20,1,35.0,0,< 1 Year,Yes,34281.0,160.0,214,0
162,Male,70,1,25.0,1,1-2 Year,No,2630.0,124.0,230,0
717,Male,44,1,8.0,0,1-2 Year,Yes,32342.0,124.0,255,1
345,Female,21,1,29.0,1,< 1 Year,No,29166.0,152.0,278,0
638,Female,53,1,8.0,0,1-2 Year,Yes,60483.0,7.0,30,0
197,Female,56,1,15.0,0,1-2 Year,No,29132.0,154.0,229,0
581,Male,40,1,28.0,0,1-2 Year,Yes,34364.0,124.0,41,0
393,Female,25,1,37.0,0,< 1 Year,Yes,2630.0,152.0,249,0
521,Female,24,1,30.0,1,< 1 Year,No,28829.0,152.0,173,0
503,Female,31,1,15.0,1,< 1 Year,No,40315.0,152.0,103,0
12,Female,24,1,50.0,1,< 1 Year,No,48699.0,152.0,289,0
486,Male,69,1,46.0,1,1-2 Year,No,44679.0,26.0,293,0
469,Male,70,1,7.0,1,1-2 Year,No,65479.0,124.0,213,0
149,Female,38,1,28.0,0,1-2 Year,Yes,34471.0,124.0,234,1
784,Male,24,1,8.0,1,< 1 Year,No,33265.0,152.0,57,0
993,Female,25,1,3.0,1,< 1 Year,No,22102.0,152.0,163,0
295,Male,22,1,13.0,1,< 1 Year,No,33413.0,152.0,104,0
940,Male,25,1,2.0,0,< 1 Year,No,27134.0,152.0,65,0
822,Male,25,1,11.0,1,< 1 Year,No,18009.0,160.0,87,0
779,Male,23,1,28.0,0,< 1 Year,Yes,40765.0,152.0,144,0
511,Female,22,1,46.0,1,< 1 Year,No,36430.0,152.0,241,0
302,Male,67,1,28.0,0,1-2 Year,Yes,32653.0,124.0,171,0
821,Female,41,1,38.0,0,1-2 Year,Yes,30438.0,124.0,299,0
54,Male,78,1,41.0,1,1-2 Year,No,49491.0,26.0,282,0
353,Female,22,1,30.0,1,< 1 Year,No,18202.0,152.0,107,0
7,Male,23,1,11.0,0,< 1 Year,Yes,23367.0,152.0,249,0
452,Female,23,1,21.0,0,< 1 Year,Yes,24388.0,152.0,270,0
957,Male,50,1,15.0,0,1-2 Year,Yes,33666.0,124.0,242,1
274,Female,20,1,17.0,0,1-2 Year,No,2630.0,156.0,181,0
182,Male,52,1,0.0,0,1-2 Year,Yes,2630.0,124.0,89,0
137,Female,59,1,39.0,0,1-2 Year,Yes,32775.0,124.0,158,0
395,Male,50,1,31.0,0,1-2 Year,Yes,2630.0,124.0,237,0
463,Male,23,1,35.0,1,< 1 Year,No,27968.0,152.0,128,0
324,Female,35,1,28.0,0,1-2 Year,Yes,41029.0,125.0,94,0
945,Female,22,1,7.0,0,< 1 Year,Yes,49396.0,160.0,133,0
864,Male,55,1,46.0,0,1-2 Year,Yes,31997.0,152.0,202,0
525,Male,24,1,8.0,1,< 1 Year,No,60219.0,151.0,233,0
183,Male,47,1,15.0,1,1-2 Year,No,29306.0,14.0,99,0
720,Male,40,1,8.0,0,1-2 Year,Yes,71479.0,124.0,107,0
223,Male,21,1,27.0,1,< 1 Year,No,45006.0,160.0,106,0
23,Male,23,1,50.0,1,< 1 Year,No,45283.0,152.0,232,0
285,Male,36,1,28.0,0,1-2 Year,Yes,34165.0,124.0,143,0
455,Female,27,1,10.0,0,< 1 Year,Yes,24453.0,152.0,152,0
748,Male,48,1,28.0,0,1-2 Year,Yes,31502.0,26.0,125,0
130,Female,27,1,41.0,1,< 1 Year,No,22371.0,152.0,50,0
277,Female,36,1,15.0,0,1-2 Year,Yes,2630.0,26.0,69,1
292,Female,22,1,13.0,1,< 1 Year,No,37093.0,152.0,66,0
204,Male,42,1,8.0,0,1-2 Year,No,24224.0,154.0,66,0
911,Female,21,1,28.0,0,< 1 Year,Yes,32733.0,152.0,145,0
358,Female,22,1,36.0,0,< 1 Year,Yes,2630.0,152.0,211,0
763,Female,48,1,3.0,0,1-2 Year,Yes,28795.0,124.0,286,0
741,Male,50,1,8.0,0,1-2 Year,Yes,2630.0,26.0,276,0
829,Female,25,1,28.0,1,< 1 Year,No,29046.0,152.0,134,0
4,Male,21,1,11.0,1,< 1 Year,No,28619.0,152.0,203,0
536,Male,24,1,15.0,1,< 1 Year,No,23479.0,151.0,259,0
528,Male,51,1,18.0,1,1-2 Year,No,2630.0,26.0,88,0
889,Male,24,1,41.0,1,< 1 Year,No,33243.0,152.0,33,0
951,Female,22,1,45.0,1,< 1 Year,No,21280.0,152.0,45,0
401,Male,23,1,47.0,0,< 1 Year,Yes,25080.0,152.0,277,1
114,Male,50,1,30.0,0,1-2 Year,Yes,34271.0,26.0,229,1
761,Male,26,1,15.0,0,< 1 Year,No,44116.0,152.0,125,0
740,Male,70,1,28.0,1,1-2 Year,No,36785.0,13.0,211,0
646,Female,21,1,36.0,1,< 1 Year,No,30389.0,152.0,27,0
564,Male,69,0,33.0,0,1-2 Year,Yes,39730.0,26.0,53,0
375,Female,38,1,29.0,0,1-2 Year,Yes,47639.0,122.0,169,0
605,Male,25,1,28.0,0,< 1 Year,Yes,60550.0,152.0,269,0
962,Male,23,1,41.0,1,< 1 Year,No,32978.0,152.0,112,0
438,Female,28,1,14.0,1,< 1 Year,No,27555.0,152.0,258,0
117,Male,69,1,46.0,0,1-2 Year,Yes,2630.0,11.0,16,0
18,Female,25,1,35.0,1,< 1 Year,No,46622.0,152.0,299,0
517,Male,58,1,28.0,0,1-2 Year,Yes,41394.0,124.0,22,0
424,Female,37,1,28.0,0,1-2 Year,Yes,20267.0,152.0,88,0
859,Male,23,1,36.0,0,< 1 Year,Yes,31668.0,152.0,31,0
518,Male,52,1,12.0,0,1-2 Year,Yes,29442.0,124.0,264,0
404,Male,49,1,28.0,0,1-2 Year,Yes,37214.0,26.0,158,1
403,Female,27,1,33.0,0,< 1 Year,Yes,2630.0,152.0,125,0
318,Male,48,1,8.0,1,1-2 Year,No,41483.0,124.0,113,0
118,Female,32,1,27.0,1,< 1 Year,No,22838.0,151.0,295,0
50,Male,48,1,3.0,0,1-2 Year,No,38233.0,124.0,246,0
844,Male,39,1,28.0,1,1-2 Year,No,38452.0,8.0,230,0
535,Male,45,1,46.0,1,1-2 Year,No,2630.0,26.0,271,0
543,Female,24,1,15.0,0,< 1 Year,Yes,2630.0,152.0,48,0
245,Female,39,1,46.0,0,1-2 Year,No,35145.0,26.0,116,0
725,Female,31,1,10.0,1,< 1 Year,No,30459.0,152.0,295,0
688,Female,66,1,8.0,0,1-2 Year,No,48089.0,7.0,205,0
351,Male,46,1,29.0,0,1-2 Year,Yes,28946.0,124.0,64,0
696,Male,41,1,28.0,0,1-2 Year,Yes,49845.0,124.0,168,0
160,Female,31,1,15.0,1,< 1 Year,No,25908.0,152.0,84,0
850,Male,53,1,8.0,1,1-2 Year,No,44895.0,124.0,240,0
996,Female,25,1,35.0,1,< 1 Year,No,41195.0,152.0,148,0
297,Female,22,1,46.0,0,< 1 Year,Yes,31180.0,152.0,120,0
383,Female,55,1,28.0,0,> 2 Years,Yes,49146.0,26.0,190,1
758,Male,46,1,36.0,1,1-2 Year,No,37565.0,26.0,18,0
933,Male,25,1,28.0,1,< 1 Year,No,54611.0,152.0,231,0
323,Female,22,1,28.0,0,< 1 Year,Yes,48276.0,152.0,290,0
496,Male,20,1,8.0,0,< 1 Year,Yes,40115.0,160.0,292,0
453,Male,47,1,46.0,1,1-2 Year,No,2630.0,21.0,270,0
139,Male,36,1,28.0,1,1-2 Year,No,2630.0,26.0,258,0
539,Male,41,1,28.0,0,1-2 Year,Yes,44898.0,124.0,154,0
413,Female,51,1,28.0,0,> 2 Years,Yes,33632.0,124.0,137,0
449,Female,23,1,2.0,1,< 1 Year,No,24881.0,152.0,247,0
569,Male,40,1,4.0,0,1-2 Year,Yes,33466.0,124.0,120,1
180,Female,45,1,46.0,0,1-2 Year,Yes,22689.0,26.0,95,0
946,Female,42,1,28.0,1,1-2 Year,No,23211.0,26.0,113,0
749,Male,46,1,28.0,0,> 2 Years,Yes,38166.0,26.0,37,1
729,Male,28,1,9.0,1,< 1 Year,No,34010.0,152.0,145,0
712,Female,33,1,28.0,0,1-2 Year,Yes,28188.0,122.0,257,0
57,Male,39,1,28.0,0,1-2 Year,Yes,57582.0,26.0,141,0
648,Male,57,1,46.0,1,1-2 Year,No,2630.0,26.0,166,0
773,Female,33,1,18.0,1,< 1 Year,No,33981.0,152.0,248,0
701,Female,24,1,47.0,1,< 1 Year,No,35665.0,152.0,174,0
448,Female,24,1,32.0,0,< 1 Year,Yes,2630.0,152.0,107,0
985,Male,23,1,16.0,0,< 1 Year,Yes,2630.0,152.0,126,1
826,Female,37,1,35.0,0,1-2 Year,No,2630.0,26.0,71,0
131,Male,50,1,28.0,0,1-2 Year,Yes,57389.0,26.0,155,1
928,Female,81,1,28.0,1,1-2 Year,No,38673.0,26.0,36,0
524,Female,23,1,43.0,1,< 1 Year,No,25272.0,152.0,25,0
49,Female,25,1,15.0,0,< 1 Year,No,38667.0,152.0,12,0
156,Female,49,1,28.0,0,1-2 Year,Yes,32771.0,154.0,29,0
37,Male,71,1,8.0,1,1-2 Year,No,40903.0,19.0,253,0
70,Female,50,1,41.0,0,1-2 Year,Yes,2630.0,26.0,81,1
32,Male,79,1,28.0,0,1-2 Year,Yes,57444.0,26.0,222,0
405,Male,51,1,28.0,0,1-2 Year,Yes,37690.0,26.0,34,0
684,Female,47,1,30.0,0,1-2 Year,Yes,2630.0,154.0,227,0
212,Male,45,1,28.0,0,1-2 Year,Yes,33205.0,26.0,243,0
851,Female,67,1,50.0,0,1-2 Year,Yes,32592.0,120.0,101,0
813,Female,54,1,50.0,1,1-2 Year,No,32573.0,154.0,153,0
113,Female,33,1,30.0,1,< 1 Year,No,24998.0,152.0,181,0
82,Female,28,1,28.0,1,< 1 Year,No,38529.0,152.0,235,0
133,Male,28,1,37.0,1,< 1 Year,No,32600.0,152.0,131,0
356,Female,29,1,28.0,1,< 1 Year,No,27715.0,152.0,93,0
79,Male,29,1,28.0,0,1-2 Year,Yes,42567.0,26.0,167,1
316,Male,20,1,12.0,0,< 1 Year,Yes,82705.0,160.0,49,0
887,Male,57,1,28.0,0,1-2 Year,Yes,39067.0,26.0,134,0
141,Female,21,1,46.0,1,< 1 Year,No,27528.0,160.0,117,0
836,Female,25,1,18.0,1,< 1 Year,No,25162.0,152.0,155,0
597,Female,23,1,41.0,1,< 1 Year,No,32465.0,152.0,47,0
596,Male,66,1,14.0,0,1-2 Year,Yes,40223.0,124.0,200,0
610,Female,30,1,26.0,0,< 1 Year,Yes,2630.0,154.0,74,0
314,Female,24,1,46.0,1,< 1 Year,No,21006.0,152.0,11,0
767,Female,69,1,18.0,0,1-2 Year,Yes,30539.0,124.0,107,1
898,Male,41,1,45.0,0,1-2 Year,Yes,26978.0,25.0,213,0
691,Male,44,1,28.0,0,1-2 Year,No,50633.0,124.0,103,0
827,Male,66,1,50.0,1,1-2 Year,No,38590.0,8.0,76,0
305,Male,24,1,11.0,1,< 1 Year,No,27771.0,152.0,233,0
425,Female,21,1,8.0,1,< 1 Year,Yes,46704.0,152.0,99,0
923,Male,24,1,8.0,1,< 1 Year,No,29817.0,152.0,88,0
580,Male,32,1,21.0,1,< 1 Year,No,25562.0,152.0,261,0
300,Male,22,1,21.0,1,< 1 Year,No,30893.0,152.0,29,0
845,Male,44,1,17.0,0,1-2 Year,Yes,37272.0,124.0,231,0
